"Name","ID","Sweep","Runtime","dy_config.base_model.checkpoint_dir","dy_config.base_model.config_dir","dy_config.data.in_distribution.dataloader_args.dataset","dy_config.data.in_distribution.dataloader_args.dgm_args.length","dy_config.data.in_distribution.dataloader_args.dgm_args.model_loading_config.checkpoint_dir","dy_config.data.in_distribution.dataloader_args.dgm_args.model_loading_config.config_dir","dy_config.data.in_distribution.dataloader_args.dgm_args.seed","dy_config.data.in_distribution.dataloader_args.make_valid_loader","dy_config.data.in_distribution.dataloader_args.test_batch_size","dy_config.data.in_distribution.dataloader_args.train_batch_size","dy_config.data.in_distribution.dataloader_args.valid_batch_size","dy_config.data.in_distribution.pick_loader","dy_config.data.out_of_distribution.dataloader_args.dataset","dy_config.data.out_of_distribution.dataloader_args.dgm_args.length","dy_config.data.out_of_distribution.dataloader_args.dgm_args.model_loading_config.checkpoint_dir","dy_config.data.out_of_distribution.dataloader_args.dgm_args.model_loading_config.config_dir","dy_config.data.out_of_distribution.dataloader_args.dgm_args.seed","dy_config.data.out_of_distribution.dataloader_args.make_valid_loader","dy_config.data.out_of_distribution.dataloader_args.test_batch_size","dy_config.data.out_of_distribution.dataloader_args.train_batch_size","dy_config.data.out_of_distribution.dataloader_args.valid_batch_size","dy_config.data.out_of_distribution.pick_loader","dy_config.ood.bypass_visualization","dy_config.ood.histogram_limit","dy_config.ood.method","dy_config.ood.method_args.adaptive_measurement","dy_config.ood.method_args.adaptive_train_data_buffer_size","dy_config.ood.method_args.chunk_size","dy_config.ood.method_args.compression_type","dy_config.ood.method_args.correction_coeff","dy_config.ood.method_args.dimension_tolerance","dy_config.ood.method_args.encoding_model_args.chunk_size","dy_config.ood.method_args.encoding_model_args.diff_transform","dy_config.ood.method_args.encoding_model_args.use_forward_mode","dy_config.ood.method_args.encoding_model_args.use_functorch","dy_config.ood.method_args.encoding_model_args.use_vmap","dy_config.ood.method_args.encoding_model_args.verbose","dy_config.ood.method_args.encoding_model_class","dy_config.ood.method_args.evaluate_r","dy_config.ood.method_args.intrinsic_dimension_calculator_args.encoding_model_args.chunk_size","dy_config.ood.method_args.intrinsic_dimension_calculator_args.encoding_model_args.diff_transform","dy_config.ood.method_args.intrinsic_dimension_calculator_args.encoding_model_args.use_forward_mode","dy_config.ood.method_args.intrinsic_dimension_calculator_args.encoding_model_args.use_functorch","dy_config.ood.method_args.intrinsic_dimension_calculator_args.encoding_model_args.use_vmap","dy_config.ood.method_args.intrinsic_dimension_calculator_args.encoding_model_args.verbose","dy_config.ood.method_args.intrinsic_dimension_calculator_args.encoding_model_class","dy_config.ood.method_args.intrinsic_dimension_calculator_args.verbose","dy_config.ood.method_args.latent_statistics_calculator_args.encoding_model_args.chunk_size","dy_config.ood.method_args.latent_statistics_calculator_args.encoding_model_args.diff_transform","dy_config.ood.method_args.latent_statistics_calculator_args.encoding_model_args.use_forward_mode","dy_config.ood.method_args.latent_statistics_calculator_args.encoding_model_args.use_functorch","dy_config.ood.method_args.latent_statistics_calculator_args.encoding_model_args.use_vmap","dy_config.ood.method_args.latent_statistics_calculator_args.encoding_model_args.verbose","dy_config.ood.method_args.latent_statistics_calculator_args.encoding_model_class","dy_config.ood.method_args.latent_statistics_calculator_args.verbose","dy_config.ood.method_args.latent_statistics_calculator_class","dy_config.ood.method_args.lp_norm_order","dy_config.ood.method_args.percentile","dy_config.ood.method_args.radii_n","dy_config.ood.method_args.radii_range","dy_config.ood.method_args.use_forward_mode","dy_config.ood.method_args.use_functorch","dy_config.ood.method_args.use_vmap","dy_config.ood.method_args.verbose","dy_config.ood.method_args.visualization_nrow","dy_config.ood.method_args.with_std","dy_config.ood.pick_count","dy_config.ood.samples_visualization","dy_config.ood.seed"
"emnist_vs_omniglot_test_enteroscope","3ujj962o","k01s65f0","700","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_emnist_papillous_jr5k61wg_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_emnist_papillous_jr5k61wg_final/run_config.json","emnist","","","","","false","8","8","8","train","omniglot","","","","","false","8","8","8","test","true","","ood.latent.IntrinsicDimensionOODDetection","true","15","","","","0.01","","","","","","","","","1","false","true","true","false","2","ood.latent.EncodingFlow","0","","","","","","","","","","","10","","","","","","2","","","128","","100"
"emnist_vs_omniglot_train_uncouth","egk4alc1","k01s65f0","709","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_emnist_papillous_jr5k61wg_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_emnist_papillous_jr5k61wg_final/run_config.json","emnist","","","","","false","8","8","8","train","omniglot","","","","","false","8","8","8","train","true","","ood.latent.IntrinsicDimensionOODDetection","true","15","","","","0.01","","","","","","","","","1","false","true","true","false","2","ood.latent.EncodingFlow","0","","","","","","","","","","","10","","","","","","2","","","128","","100"
"emnist_vs_fashion-mnist_test_sphaerocobaltite","72mqid4u","k01s65f0","696","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_emnist_papillous_jr5k61wg_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_emnist_papillous_jr5k61wg_final/run_config.json","emnist","","","","","false","8","8","8","train","fashion-mnist","","","","","false","8","8","8","test","true","","ood.latent.IntrinsicDimensionOODDetection","true","15","","","","0.01","","","","","","","","","1","false","true","true","false","2","ood.latent.EncodingFlow","0","","","","","","","","","","","10","","","","","","2","","","128","","100"
"emnist_vs_fashion-mnist_train_defensibly","9o6zp8sp","k01s65f0","700","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_emnist_papillous_jr5k61wg_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_emnist_papillous_jr5k61wg_final/run_config.json","emnist","","","","","false","8","8","8","train","fashion-mnist","","","","","false","8","8","8","train","true","","ood.latent.IntrinsicDimensionOODDetection","true","15","","","","0.01","","","","","","","","","1","false","true","true","false","2","ood.latent.EncodingFlow","0","","","","","","","","","","","10","","","","","","2","","","128","","100"
"emnist_vs_mnist_test_hollooing","0abooru2","k01s65f0","699","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_emnist_papillous_jr5k61wg_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_emnist_papillous_jr5k61wg_final/run_config.json","emnist","","","","","false","8","8","8","train","mnist","","","","","false","8","8","8","test","true","","ood.latent.IntrinsicDimensionOODDetection","true","15","","","","0.01","","","","","","","","","1","false","true","true","false","2","ood.latent.EncodingFlow","0","","","","","","","","","","","10","","","","","","2","","","128","","100"
"emnist_vs_mnist_train_enwreathed","i0xwfg96","k01s65f0","708","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_emnist_papillous_jr5k61wg_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_emnist_papillous_jr5k61wg_final/run_config.json","emnist","","","","","false","8","8","8","train","mnist","","","","","false","8","8","8","train","true","","ood.latent.IntrinsicDimensionOODDetection","true","15","","","","0.01","","","","","","","","","1","false","true","true","false","2","ood.latent.EncodingFlow","0","","","","","","","","","","","10","","","","","","2","","","128","","100"
"emnist_vs_dgm-generated_test_arboriculture","5zpw107z","k01s65f0","697","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_emnist_papillous_jr5k61wg_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_emnist_papillous_jr5k61wg_final/run_config.json","emnist","","","","","false","8","8","8","train","dgm-generated","1000","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_emnist_papillous_jr5k61wg_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_emnist_papillous_jr5k61wg_final/run_config.json","10","false","8","8","8","test","true","","ood.latent.IntrinsicDimensionOODDetection","true","15","","","","0.01","","","","","","","","","1","false","true","true","false","2","ood.latent.EncodingFlow","0","","","","","","","","","","","10","","","","","","2","","","128","","100"
"emnist_vs_dgm-generated_train_overseal","ln4iy1sr","k01s65f0","684","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_emnist_papillous_jr5k61wg_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_emnist_papillous_jr5k61wg_final/run_config.json","emnist","","","","","false","8","8","8","train","dgm-generated","1000","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_emnist_papillous_jr5k61wg_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_emnist_papillous_jr5k61wg_final/run_config.json","10","false","8","8","8","train","true","","ood.latent.IntrinsicDimensionOODDetection","true","15","","","","0.01","","","","","","","","","1","false","true","true","false","2","ood.latent.EncodingFlow","0","","","","","","","","","","","10","","","","","","2","","","128","","100"
"fashion-mnist_vs_emnist_test_freehearted","1el4azhy","k01s65f0","708","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_fashion-mnist_barroom_sax6meoj_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_fashion-mnist_barroom_sax6meoj_final/run_config.json","fashion-mnist","","","","","false","8","8","8","train","emnist","","","","","false","8","8","8","test","true","","ood.latent.IntrinsicDimensionOODDetection","true","15","","","","0.01","","","","","","","","","1","false","true","true","false","2","ood.latent.EncodingFlow","0","","","","","","","","","","","10","","","","","","2","","","128","","100"
"fashion-mnist_vs_emnist_train_infernal","jp0se8v7","k01s65f0","684","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_fashion-mnist_barroom_sax6meoj_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_fashion-mnist_barroom_sax6meoj_final/run_config.json","fashion-mnist","","","","","false","8","8","8","train","emnist","","","","","false","8","8","8","train","true","","ood.latent.IntrinsicDimensionOODDetection","true","15","","","","0.01","","","","","","","","","1","false","true","true","false","2","ood.latent.EncodingFlow","0","","","","","","","","","","","10","","","","","","2","","","128","","100"
"fashion-mnist_vs_omniglot_test_aguishness","mthnbf36","k01s65f0","658","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_fashion-mnist_barroom_sax6meoj_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_fashion-mnist_barroom_sax6meoj_final/run_config.json","fashion-mnist","","","","","false","8","8","8","train","omniglot","","","","","false","8","8","8","test","true","","ood.latent.IntrinsicDimensionOODDetection","true","15","","","","0.01","","","","","","","","","1","false","true","true","false","2","ood.latent.EncodingFlow","0","","","","","","","","","","","10","","","","","","2","","","128","","100"
"fashion-mnist_vs_omniglot_train_selenographers","21xmuh5v","k01s65f0","653","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_fashion-mnist_barroom_sax6meoj_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_fashion-mnist_barroom_sax6meoj_final/run_config.json","fashion-mnist","","","","","false","8","8","8","train","omniglot","","","","","false","8","8","8","train","true","","ood.latent.IntrinsicDimensionOODDetection","true","15","","","","0.01","","","","","","","","","1","false","true","true","false","2","ood.latent.EncodingFlow","0","","","","","","","","","","","10","","","","","","2","","","128","","100"
"fashion-mnist_vs_fashion-mnist_test_sawbills","aqza34ox","k01s65f0","667","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_fashion-mnist_barroom_sax6meoj_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_fashion-mnist_barroom_sax6meoj_final/run_config.json","fashion-mnist","","","","","false","8","8","8","train","fashion-mnist","","","","","false","8","8","8","test","true","","ood.latent.IntrinsicDimensionOODDetection","true","15","","","","0.01","","","","","","","","","1","false","true","true","false","2","ood.latent.EncodingFlow","0","","","","","","","","","","","10","","","","","","2","","","128","","100"
"fashion-mnist_vs_fashion-mnist_train_semiperviness","aq07m83i","k01s65f0","651","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_fashion-mnist_barroom_sax6meoj_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_fashion-mnist_barroom_sax6meoj_final/run_config.json","fashion-mnist","","","","","false","8","8","8","train","fashion-mnist","","","","","false","8","8","8","train","true","","ood.latent.IntrinsicDimensionOODDetection","true","15","","","","0.01","","","","","","","","","1","false","true","true","false","2","ood.latent.EncodingFlow","0","","","","","","","","","","","10","","","","","","2","","","128","","100"
"fashion-mnist_vs_mnist_test_perisporiaceous","xwazpogy","k01s65f0","671","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_fashion-mnist_barroom_sax6meoj_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_fashion-mnist_barroom_sax6meoj_final/run_config.json","fashion-mnist","","","","","false","8","8","8","train","mnist","","","","","false","8","8","8","test","true","","ood.latent.IntrinsicDimensionOODDetection","true","15","","","","0.01","","","","","","","","","1","false","true","true","false","2","ood.latent.EncodingFlow","0","","","","","","","","","","","10","","","","","","2","","","128","","100"
"fashion-mnist_vs_mnist_train_bsh","6yca7vu9","k01s65f0","677","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_fashion-mnist_barroom_sax6meoj_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_fashion-mnist_barroom_sax6meoj_final/run_config.json","fashion-mnist","","","","","false","8","8","8","train","mnist","","","","","false","8","8","8","train","true","","ood.latent.IntrinsicDimensionOODDetection","true","15","","","","0.01","","","","","","","","","1","false","true","true","false","2","ood.latent.EncodingFlow","0","","","","","","","","","","","10","","","","","","2","","","128","","100"
"fashion-mnist_vs_dgm-generated_test_bugseed","wm2yofr0","k01s65f0","652","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_fashion-mnist_barroom_sax6meoj_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_fashion-mnist_barroom_sax6meoj_final/run_config.json","fashion-mnist","","","","","false","8","8","8","train","dgm-generated","1000","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_fashion-mnist_barroom_sax6meoj_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_fashion-mnist_barroom_sax6meoj_final/run_config.json","10","false","8","8","8","test","true","","ood.latent.IntrinsicDimensionOODDetection","true","15","","","","0.01","","","","","","","","","1","false","true","true","false","2","ood.latent.EncodingFlow","0","","","","","","","","","","","10","","","","","","2","","","128","","100"
"fashion-mnist_vs_dgm-generated_train_reenforcing","x851z41j","k01s65f0","645","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_fashion-mnist_barroom_sax6meoj_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_fashion-mnist_barroom_sax6meoj_final/run_config.json","fashion-mnist","","","","","false","8","8","8","train","dgm-generated","1000","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_fashion-mnist_barroom_sax6meoj_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_fashion-mnist_barroom_sax6meoj_final/run_config.json","10","false","8","8","8","train","true","","ood.latent.IntrinsicDimensionOODDetection","true","15","","","","0.01","","","","","","","","","1","false","true","true","false","2","ood.latent.EncodingFlow","0","","","","","","","","","","","10","","","","","","2","","","128","","100"
"mnist_vs_emnist_test_basural","ib571te5","k01s65f0","690","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_mnist_agenizing_xhkxy2eu_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_mnist_agenizing_xhkxy2eu_final/run_config.json","mnist","","","","","false","8","8","8","train","emnist","","","","","false","8","8","8","test","true","","ood.latent.IntrinsicDimensionOODDetection","true","15","","","","0.01","","","","","","","","","1","false","true","true","false","2","ood.latent.EncodingFlow","0","","","","","","","","","","","10","","","","","","2","","","128","","100"
"mnist_vs_emnist_train_gunmaking","xptekbwj","k01s65f0","689","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_mnist_agenizing_xhkxy2eu_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_mnist_agenizing_xhkxy2eu_final/run_config.json","mnist","","","","","false","8","8","8","train","emnist","","","","","false","8","8","8","train","true","","ood.latent.IntrinsicDimensionOODDetection","true","15","","","","0.01","","","","","","","","","1","false","true","true","false","2","ood.latent.EncodingFlow","0","","","","","","","","","","","10","","","","","","2","","","128","","100"
"mnist_vs_omniglot_test_colinephritis","vsfbrw7n","k01s65f0","655","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_mnist_agenizing_xhkxy2eu_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_mnist_agenizing_xhkxy2eu_final/run_config.json","mnist","","","","","false","8","8","8","train","omniglot","","","","","false","8","8","8","test","true","","ood.latent.IntrinsicDimensionOODDetection","true","15","","","","0.01","","","","","","","","","1","false","true","true","false","2","ood.latent.EncodingFlow","0","","","","","","","","","","","10","","","","","","2","","","128","","100"
"mnist_vs_omniglot_train_makran","4uds8se5","k01s65f0","677","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_mnist_agenizing_xhkxy2eu_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_mnist_agenizing_xhkxy2eu_final/run_config.json","mnist","","","","","false","8","8","8","train","omniglot","","","","","false","8","8","8","train","true","","ood.latent.IntrinsicDimensionOODDetection","true","15","","","","0.01","","","","","","","","","1","false","true","true","false","2","ood.latent.EncodingFlow","0","","","","","","","","","","","10","","","","","","2","","","128","","100"
"mnist_vs_fashion-mnist_test_dermatoses","xsyx1aow","k01s65f0","680","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_mnist_agenizing_xhkxy2eu_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_mnist_agenizing_xhkxy2eu_final/run_config.json","mnist","","","","","false","8","8","8","train","fashion-mnist","","","","","false","8","8","8","test","true","","ood.latent.IntrinsicDimensionOODDetection","true","15","","","","0.01","","","","","","","","","1","false","true","true","false","2","ood.latent.EncodingFlow","0","","","","","","","","","","","10","","","","","","2","","","128","","100"
"mnist_vs_fashion-mnist_train_melilitite","i3ovdbae","k01s65f0","677","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_mnist_agenizing_xhkxy2eu_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_mnist_agenizing_xhkxy2eu_final/run_config.json","mnist","","","","","false","8","8","8","train","fashion-mnist","","","","","false","8","8","8","train","true","","ood.latent.IntrinsicDimensionOODDetection","true","15","","","","0.01","","","","","","","","","1","false","true","true","false","2","ood.latent.EncodingFlow","0","","","","","","","","","","","10","","","","","","2","","","128","","100"
"mnist_vs_mnist_test_chnuphis","27ho9kmt","k01s65f0","671","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_mnist_agenizing_xhkxy2eu_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_mnist_agenizing_xhkxy2eu_final/run_config.json","mnist","","","","","false","8","8","8","train","mnist","","","","","false","8","8","8","test","true","","ood.latent.IntrinsicDimensionOODDetection","true","15","","","","0.01","","","","","","","","","1","false","true","true","false","2","ood.latent.EncodingFlow","0","","","","","","","","","","","10","","","","","","2","","","128","","100"
"mnist_vs_mnist_train_bregmatic","118z57x7","k01s65f0","665","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_mnist_agenizing_xhkxy2eu_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_mnist_agenizing_xhkxy2eu_final/run_config.json","mnist","","","","","false","8","8","8","train","mnist","","","","","false","8","8","8","train","true","","ood.latent.IntrinsicDimensionOODDetection","true","15","","","","0.01","","","","","","","","","1","false","true","true","false","2","ood.latent.EncodingFlow","0","","","","","","","","","","","10","","","","","","2","","","128","","100"
"mnist_vs_dgm-generated_test_tarish","8fvtxms1","k01s65f0","652","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_mnist_agenizing_xhkxy2eu_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_mnist_agenizing_xhkxy2eu_final/run_config.json","mnist","","","","","false","8","8","8","train","dgm-generated","1000","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_mnist_agenizing_xhkxy2eu_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_mnist_agenizing_xhkxy2eu_final/run_config.json","10","false","8","8","8","test","true","","ood.latent.IntrinsicDimensionOODDetection","true","15","","","","0.01","","","","","","","","","1","false","true","true","false","2","ood.latent.EncodingFlow","0","","","","","","","","","","","10","","","","","","2","","","128","","100"
"mnist_vs_dgm-generated_train_scraze","phrlofrl","k01s65f0","664","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_mnist_agenizing_xhkxy2eu_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_mnist_agenizing_xhkxy2eu_final/run_config.json","mnist","","","","","false","8","8","8","train","dgm-generated","1000","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_mnist_agenizing_xhkxy2eu_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_mnist_agenizing_xhkxy2eu_final/run_config.json","10","false","8","8","8","train","true","","ood.latent.IntrinsicDimensionOODDetection","true","15","","","","0.01","","","","","","","","","1","false","true","true","false","2","ood.latent.EncodingFlow","0","","","","","","","","","","","10","","","","","","2","","","128","","100"
